order_id,product_name,category,price_inr,quantity_sold,total_sales_inr,order_date,payment_method,customer_rating,month,year,profit_inr,discount_percent,customer_segment,region,calculated_sales,sales_difference,profit_margin_percent,revenue_per_unit,profit_per_unit,month_number,quarter,year_month,discount_amount,net_sales_after_discount,month_start
ORD00368,Jeans,Clothing,22335.58,2,44671.16,31-07-2024,Wallet,3.8,July,2024,8934.232,8,Retail,North,44671.16,0,20.00%,22335.58,4467.116,7,Q3,Jul-24,3573.6928,41097.47,Jul-24
ORD00369,Cookware Set,Home & Kitchen,40486.08,5,202430.4,26-11-2024,Wallet,3.6,November,2024,40486.08,7,Online,West,202430.4,0,20.00%,40486.08,8097.216,11,Q4,Nov-24,14170.128,188260.27,Nov-24
ORD00370,Educational Book,Books,20353.4,1,20353.4,07-07-2024,UPI,2.9,July,2024,4070.68,21,Online,North,20353.4,0,20.00%,20353.4,4070.68,7,Q3,Jul-24,4274.214,16079.19,Jul-24
ORD00371,Laptop,Electronics,2258.27,3,6774.81,24-10-2024,Wallet,4.8,October,2024,1354.962,21,Online,North,6774.81,0,20.00%,2258.27,451.654,10,Q4,Oct-24,1422.7101,5352.1,Oct-24
ORD00372,Smartphone,Electronics,704.55,5,3522.75,28-05-2024,Debit Card,4,May,2024,704.55,16,Wholesale,North,3522.75,0,20.00%,704.55,140.91,5,Q2,May-24,563.64,2959.11,May-24
ORD00373,Table Lamp,Home & Kitchen,38629,1,38629,15-07-2024,Net Banking,4,July,2024,7725.8,18,Wholesale,North,38629,0,20.00%,38629,7725.8,7,Q3,Jul-24,6953.22,31675.78,Jul-24
ORD00374,Fiction Novel,Books,37303.26,4,149213.04,07-01-2025,COD,2.9,January,2025,29842.608,25,Online,East,149213.04,0,20.00%,37303.26,7460.652,1,Q1,Jan-25,37303.26,111909.78,Jan-25
ORD00375,Smartphone,Electronics,11507.22,4,46028.88,17-04-2024,Debit Card,1.4,April,2024,9205.776,10,Wholesale,North,46028.88,0,20.00%,11507.22,2301.444,4,Q2,Apr-24,4602.888,41425.99,Apr-24
ORD00376,Table Lamp,Home & Kitchen,48710.25,1,48710.25,06-10-2024,Credit Card,1.7,October,2024,9742.05,7,Wholesale,East,48710.25,0,20.00%,48710.25,9742.05,10,Q4,Oct-24,3409.7175,45300.53,Oct-24
ORD00377,Educational Book,Books,20075.81,1,20075.81,12-06-2024,Debit Card,4.9,June,2024,4015.162,13,Retail,West,20075.81,0,20.00%,20075.81,4015.162,6,Q2,Jun-24,2609.8553,17465.95,Jun-24
ORD00378,Comic Book,Books,8448.77,2,16897.54,12-05-2024,UPI,3.8,May,2024,3379.508,9,Online,South,16897.54,0,20.00%,8448.77,1689.754,5,Q2,May-24,1520.7786,15376.76,May-24
ORD00379,Sneakers,Clothing,29310.76,4,117243.04,03-07-2024,Wallet,4.4,July,2024,23448.608,28,Online,North,117243.04,0,20.00%,29310.76,5862.152,7,Q3,Jul-24,32828.0512,84414.99,Jul-24
ORD00380,Educational Book,Books,708.78,4,2835.12,29-11-2024,COD,2,November,2024,567.024,21,Wholesale,South,2835.12,0,20.00%,708.78,141.756,11,Q4,Nov-24,595.3752,2239.74,Nov-24
ORD00381,Jacket,Clothing,24062.33,4,96249.32,19-01-2025,Debit Card,1.1,January,2025,19249.864,18,Online,South,96249.32,0,20.00%,24062.33,4812.466,1,Q1,Jan-25,17324.8776,78924.44,Jan-25
ORD00382,Sneakers,Clothing,27827.66,1,27827.66,18-06-2024,COD,4.5,June,2024,5565.532,25,Retail,West,27827.66,0,20.00%,27827.66,5565.532,6,Q2,Jun-24,6956.915,20870.75,Jun-24
ORD00383,Smartwatch,Electronics,40862.87,2,81725.74,22-05-2024,Debit Card,1.4,May,2024,16345.148,7,Retail,South,81725.74,0,20.00%,40862.87,8172.574,5,Q2,May-24,5720.8018,76004.94,May-24
ORD00384,Sneakers,Clothing,11399.26,2,22798.52,17-02-2024,Net Banking,1,February,2024,4559.704,5,Retail,East,22798.52,0,20.00%,11399.26,2279.852,2,Q1,Feb-24,1139.926,21658.59,Feb-24
ORD00385,Hair Dryer,Beauty,5463.13,1,5463.13,30-06-2024,Debit Card,3.9,June,2024,1092.626,24,Online,South,5463.13,0,20.00%,5463.13,1092.626,6,Q2,Jun-24,1311.1512,4151.98,Jun-24
ORD00386,Comic Book,Books,8644.99,5,43224.95,17-07-2024,Debit Card,4.3,July,2024,8644.99,25,Online,South,43224.95,0,20.00%,8644.99,1728.998,7,Q3,Jul-24,10806.2375,32418.71,Jul-24
ORD00387,Headphones,Electronics,27481.15,2,54962.3,27-10-2024,COD,3.2,October,2024,10992.46,27,Online,South,54962.3,0,20.00%,27481.15,5496.23,10,Q4,Oct-24,14839.821,40122.48,Oct-24
ORD00388,Self-Help Book,Books,47819.23,4,191276.92,03-06-2024,Wallet,1.1,June,2024,38255.384,5,Online,North,191276.92,0,20.00%,47819.23,9563.846,6,Q2,Jun-24,9563.846,181713.07,Jun-24
ORD00389,Lipstick,Beauty,7145.81,4,28583.24,09-03-2024,Wallet,1.9,March,2024,5716.648,7,Online,North,28583.24,0,20.00%,7145.81,1429.162,3,Q1,Mar-24,2000.8268,26582.41,Mar-24
ORD00390,Headphones,Electronics,29847.4,3,89542.2,04-06-2024,Debit Card,2.9,June,2024,17908.44,22,Retail,East,89542.2,0,20.00%,29847.4,5969.48,6,Q2,Jun-24,19699.284,69842.92,Jun-24
ORD00391,Lipstick,Beauty,11186.35,2,22372.7,28-10-2024,COD,1.1,October,2024,4474.54,29,Wholesale,East,22372.7,0,20.00%,11186.35,2237.27,10,Q4,Oct-24,6488.083,15884.62,Oct-24
ORD00392,Educational Book,Books,36535.74,3,109607.22,02-07-2024,UPI,1.2,July,2024,21921.444,14,Retail,North,109607.22,0,20.00%,36535.74,7307.148,7,Q3,Jul-24,15345.0108,94262.21,Jul-24
ORD00393,Sneakers,Clothing,12046.9,3,36140.7,05-01-2025,COD,3.2,January,2025,7228.14,26,Online,East,36140.7,0,20.00%,12046.9,2409.38,1,Q1,Jan-25,9396.582,26744.12,Jan-25
ORD00394,Hair Dryer,Beauty,7043.51,4,28174.04,12-03-2024,UPI,2.3,March,2024,5634.808,30,Retail,North,28174.04,0,20.00%,7043.51,1408.702,3,Q1,Mar-24,8452.212,19721.83,Mar-24
ORD00395,Sneakers,Clothing,34369.57,4,137478.28,31-07-2024,Net Banking,1.6,July,2024,27495.656,7,Online,West,137478.28,0,20.00%,34369.57,6873.914,7,Q3,Jul-24,9623.4796,127854.8,Jul-24
ORD00396,Sneakers,Clothing,4827.49,3,14482.47,10-03-2024,Debit Card,4.2,March,2024,2896.494,12,Online,South,14482.47,0,20.00%,4827.49,965.498,3,Q1,Mar-24,1737.8964,12744.57,Mar-24
ORD00397,Lipstick,Beauty,14851.66,2,29703.32,08-01-2025,Debit Card,1.9,January,2025,5940.664,18,Retail,South,29703.32,0,20.00%,14851.66,2970.332,1,Q1,Jan-25,5346.5976,24356.72,Jan-25
ORD00398,Jacket,Clothing,40248.27,3,120744.81,19-04-2024,Wallet,3.9,April,2024,24148.962,28,Online,East,120744.81,0,20.00%,40248.27,8049.654,4,Q2,Apr-24,33808.5468,86936.26,Apr-24
ORD00399,Jeans,Clothing,37135.36,2,74270.72,23-12-2024,Net Banking,3,December,2024,14854.144,22,Wholesale,North,74270.72,0,20.00%,37135.36,7427.072,12,Q4,Dec-24,16339.5584,57931.16,Dec-24
ORD00400,Shampoo,Beauty,25794.78,5,128973.9,13-08-2024,Debit Card,1,August,2024,25794.78,19,Online,North,128973.9,0,20.00%,25794.78,5158.956,8,Q3,Aug-24,24505.041,104468.86,Aug-24
ORD00401,Shampoo,Beauty,47564.29,3,142692.87,23-05-2024,Net Banking,3.5,May,2024,28538.574,26,Wholesale,East,142692.87,0,20.00%,47564.29,9512.858,5,Q2,May-24,37100.1462,105592.72,May-24
ORD00402,Mixer Grinder,Home & Kitchen,5500.92,3,16502.76,27-07-2024,Debit Card,2.3,July,2024,3300.552,27,Wholesale,North,16502.76,0,20.00%,5500.92,1100.184,7,Q3,Jul-24,4455.7452,12047.01,Jul-24
ORD00403,Comic Book,Books,904.29,2,1808.58,01-05-2024,Debit Card,3.5,May,2024,361.716,6,Online,West,1808.58,0,20.00%,904.29,180.858,5,Q2,May-24,108.5148,1700.07,May-24
ORD00404,Smartwatch,Electronics,25035.46,2,50070.92,15-04-2024,Debit Card,4.5,April,2024,10014.184,14,Retail,South,50070.92,0,20.00%,25035.46,5007.092,4,Q2,Apr-24,7009.9288,43060.99,Apr-24
ORD00405,Sneakers,Clothing,30156.36,5,150781.8,06-01-2025,UPI,4.4,January,2025,30156.36,6,Wholesale,East,150781.8,0,20.00%,30156.36,6031.272,1,Q1,Jan-25,9046.908,141734.89,Jan-25
ORD00406,Jacket,Clothing,42189.9,1,42189.9,12-01-2025,Credit Card,3.4,January,2025,8437.98,30,Retail,East,42189.9,0,20.00%,42189.9,8437.98,1,Q1,Jan-25,12656.97,29532.93,Jan-25
ORD00407,Jeans,Clothing,41122.81,2,82245.62,10-12-2024,Net Banking,4.8,December,2024,16449.124,21,Wholesale,North,82245.62,0,20.00%,41122.81,8224.562,12,Q4,Dec-24,17271.5802,64974.04,Dec-24
ORD00408,T-Shirt,Clothing,21705.78,1,21705.78,05-10-2024,COD,1.1,October,2024,4341.156,12,Online,East,21705.78,0,20.00%,21705.78,4341.156,10,Q4,Oct-24,2604.6936,19101.09,Oct-24
ORD00409,Headphones,Electronics,28391.65,3,85174.95,11-12-2024,Debit Card,2.5,December,2024,17034.99,5,Online,West,85174.95,0,20.00%,28391.65,5678.33,12,Q4,Dec-24,4258.7475,80916.2,Dec-24
ORD00410,Mixer Grinder,Home & Kitchen,40031.86,2,80063.72,16-12-2024,COD,1.9,December,2024,16012.744,13,Wholesale,North,80063.72,0,20.00%,40031.86,8006.372,12,Q4,Dec-24,10408.2836,69655.44,Dec-24
ORD00411,Mixer Grinder,Home & Kitchen,41248.02,4,164992.08,12-01-2025,Credit Card,2.6,January,2025,32998.416,15,Online,North,164992.08,0,20.00%,41248.02,8249.604,1,Q1,Jan-25,24748.812,140243.27,Jan-25
ORD00412,Shampoo,Beauty,35325.38,2,70650.76,18-05-2024,UPI,4.1,May,2024,14130.152,26,Wholesale,North,70650.76,0,20.00%,35325.38,7065.076,5,Q2,May-24,18369.1976,52281.56,May-24
ORD00413,Mixer Grinder,Home & Kitchen,45866.22,1,45866.22,09-12-2024,COD,3.9,December,2024,9173.244,20,Online,North,45866.22,0,20.00%,45866.22,9173.244,12,Q4,Dec-24,9173.244,36692.98,Dec-24
ORD00414,Dress,Clothing,42975.36,4,171901.44,18-08-2024,COD,3.3,August,2024,34380.288,11,Retail,West,171901.44,0,20.00%,42975.36,8595.072,8,Q3,Aug-24,18909.1584,152992.28,Aug-24
ORD00415,Tablet,Electronics,7532.86,5,37664.3,07-02-2025,UPI,1.5,February,2025,7532.86,14,Online,North,37664.3,0,20.00%,7532.86,1506.572,2,Q1,Feb-25,5273.002,32391.3,Feb-25
ORD00416,Face Cream,Beauty,39931.75,4,159727,19-04-2024,Credit Card,2.4,April,2024,31945.4,27,Retail,East,159727,0,20.00%,39931.75,7986.35,4,Q2,Apr-24,43126.29,116600.71,Apr-24
ORD00417,Headphones,Electronics,20760.44,4,83041.76,10-03-2024,COD,2.4,March,2024,16608.352,30,Online,West,83041.76,0,20.00%,20760.44,4152.088,3,Q1,Mar-24,24912.528,58129.23,Mar-24
ORD00418,T-Shirt,Clothing,29466.3,5,147331.5,23-07-2024,Net Banking,1.3,July,2024,29466.3,7,Retail,South,147331.5,0,20.00%,29466.3,5893.26,7,Q3,Jul-24,10313.205,137018.3,Jul-24
ORD00419,Face Cream,Beauty,756.85,3,2270.55,04-11-2024,UPI,4.8,November,2024,454.11,22,Online,South,2270.55,0,20.00%,756.85,151.37,11,Q4,Nov-24,499.521,1771.03,Nov-24
ORD00420,Smartwatch,Electronics,43711.45,4,174845.8,27-06-2024,Wallet,4.5,June,2024,34969.16,29,Retail,East,174845.8,0,20.00%,43711.45,8742.29,6,Q2,Jun-24,50705.282,124140.52,Jun-24
ORD00421,Comic Book,Books,1134.78,2,2269.56,09-06-2024,Debit Card,3.9,June,2024,453.912,28,Wholesale,East,2269.56,0,20.00%,1134.78,226.956,6,Q2,Jun-24,635.4768,1634.08,Jun-24
ORD00422,Sofa Cover,Home & Kitchen,6859,3,20577,05-10-2024,Net Banking,1.6,October,2024,4115.4,17,Wholesale,West,20577,0,20.00%,6859,1371.8,10,Q4,Oct-24,3498.09,17078.91,Oct-24
ORD00423,Self-Help Book,Books,28818.74,3,86456.22,27-06-2024,Debit Card,1.4,June,2024,17291.244,30,Retail,South,86456.22,0,20.00%,28818.74,5763.748,6,Q2,Jun-24,25936.866,60519.35,Jun-24
ORD00424,Laptop,Electronics,25233.95,4,100935.8,25-10-2024,COD,4.1,October,2024,20187.16,11,Online,South,100935.8,0,20.00%,25233.95,5046.79,10,Q4,Oct-24,11102.938,89832.86,Oct-24
ORD00425,Educational Book,Books,28577.34,1,28577.34,20-08-2024,UPI,2.7,August,2024,5715.468,29,Retail,South,28577.34,0,20.00%,28577.34,5715.468,8,Q3,Aug-24,8287.4286,20289.91,Aug-24
ORD00426,Bedsheet,Home & Kitchen,7322.87,3,21968.61,22-02-2024,COD,5,February,2024,4393.722,8,Online,South,21968.61,0,20.00%,7322.87,1464.574,2,Q1,Feb-24,1757.4888,20211.12,Feb-24
ORD00427,Fiction Novel,Books,25144.48,4,100577.92,05-05-2024,Net Banking,1.3,May,2024,20115.584,17,Wholesale,South,100577.92,0,20.00%,25144.48,5028.896,5,Q2,May-24,17098.2464,83479.67,May-24
ORD00428,Mixer Grinder,Home & Kitchen,16289.17,5,81445.85,14-11-2024,Net Banking,2.6,November,2024,16289.17,24,Online,North,81445.85,0,20.00%,16289.17,3257.834,11,Q4,Nov-24,19547.004,61898.85,Nov-24
ORD00429,Comic Book,Books,24973.13,3,74919.39,08-12-2024,Debit Card,3.2,December,2024,14983.878,5,Wholesale,East,74919.39,0,20.00%,24973.13,4994.626,12,Q4,Dec-24,3745.9695,71173.42,Dec-24
ORD00430,Cookware Set,Home & Kitchen,5804.38,2,11608.76,16-05-2024,COD,2.2,May,2024,2321.752,12,Online,North,11608.76,0,20.00%,5804.38,1160.876,5,Q2,May-24,1393.0512,10215.71,May-24
ORD00431,Jeans,Clothing,43502.85,1,43502.85,13-03-2024,Net Banking,4.2,March,2024,8700.57,18,Online,South,43502.85,0,20.00%,43502.85,8700.57,3,Q1,Mar-24,7830.513,35672.34,Mar-24
ORD00432,Smartphone,Electronics,46770.01,5,233850.05,10-04-2024,Net Banking,2.9,April,2024,46770.01,20,Online,West,233850.05,0,20.00%,46770.01,9354.002,4,Q2,Apr-24,46770.01,187080.04,Apr-24
ORD00433,Laptop,Electronics,38160.98,2,76321.96,31-03-2024,Debit Card,4,March,2024,15264.392,18,Retail,West,76321.96,0,20.00%,38160.98,7632.196,3,Q1,Mar-24,13737.9528,62584.01,Mar-24
ORD00434,Headphones,Electronics,14797.27,2,29594.54,25-01-2025,UPI,3.4,January,2025,5918.908,16,Retail,South,29594.54,0,20.00%,14797.27,2959.454,1,Q1,Jan-25,4735.1264,24859.41,Jan-25
ORD00435,Shampoo,Beauty,16951.57,5,84757.85,28-03-2024,Wallet,2,March,2024,16951.57,23,Wholesale,South,84757.85,0,20.00%,16951.57,3390.314,3,Q1,Mar-24,19494.3055,65263.54,Mar-24
ORD00436,Smartphone,Electronics,20087.65,2,40175.3,27-10-2024,Wallet,2.7,October,2024,8035.06,27,Wholesale,West,40175.3,0,20.00%,20087.65,4017.53,10,Q4,Oct-24,10847.331,29327.97,Oct-24
ORD00437,Face Cream,Beauty,45544.54,4,182178.16,23-04-2024,COD,3,April,2024,36435.632,19,Retail,North,182178.16,0,20.00%,45544.54,9108.908,4,Q2,Apr-24,34613.8504,147564.31,Apr-24
ORD00438,Shampoo,Beauty,4986.9,1,4986.9,23-12-2024,COD,4.4,December,2024,997.38,6,Wholesale,North,4986.9,0,20.00%,4986.9,997.38,12,Q4,Dec-24,299.214,4687.69,Dec-24
ORD00439,Bedsheet,Home & Kitchen,37890.56,1,37890.56,30-06-2024,COD,2.4,June,2024,7578.112,6,Retail,South,37890.56,0,20.00%,37890.56,7578.112,6,Q2,Jun-24,2273.4336,35617.13,Jun-24
ORD00440,Tablet,Electronics,26947.54,2,53895.08,05-06-2024,Net Banking,4.1,June,2024,10779.016,27,Online,North,53895.08,0,20.00%,26947.54,5389.508,6,Q2,Jun-24,14551.6716,39343.41,Jun-24
ORD00441,Headphones,Electronics,16929.74,3,50789.22,17-03-2024,Wallet,1.5,March,2024,10157.844,26,Wholesale,West,50789.22,0,20.00%,16929.74,3385.948,3,Q1,Mar-24,13205.1972,37584.02,Mar-24
ORD00442,Smartphone,Electronics,30310.92,3,90932.76,20-04-2024,UPI,3.5,April,2024,18186.552,23,Wholesale,North,90932.76,0,20.00%,30310.92,6062.184,4,Q2,Apr-24,20914.5348,70018.23,Apr-24
ORD00443,Educational Book,Books,33643.5,5,168217.5,16-06-2024,UPI,4.2,June,2024,33643.5,29,Retail,South,168217.5,0,20.00%,33643.5,6728.7,6,Q2,Jun-24,48783.075,119434.43,Jun-24
ORD00444,Cookbook,Books,27847.81,3,83543.43,16-09-2024,Net Banking,4.3,September,2024,16708.686,30,Wholesale,West,83543.43,0,20.00%,27847.81,5569.562,9,Q3,Sep-24,25063.029,58480.4,Sep-24
ORD00445,Educational Book,Books,19055.03,3,57165.09,25-08-2024,Credit Card,4.3,August,2024,11433.018,26,Wholesale,North,57165.09,0,20.00%,19055.03,3811.006,8,Q3,Aug-24,14862.9234,42302.17,Aug-24
ORD00446,Self-Help Book,Books,24012.7,1,24012.7,26-11-2024,Credit Card,4.8,November,2024,4802.54,30,Online,East,24012.7,0,20.00%,24012.7,4802.54,11,Q4,Nov-24,7203.81,16808.89,Nov-24
ORD00447,Sneakers,Clothing,8182.19,2,16364.38,04-08-2024,COD,4.2,August,2024,3272.876,30,Wholesale,West,16364.38,0,20.00%,8182.19,1636.438,8,Q3,Aug-24,4909.314,11455.07,Aug-24
ORD00448,Hair Dryer,Beauty,35810.63,4,143242.52,06-04-2024,UPI,1.2,April,2024,28648.504,26,Online,West,143242.52,0,20.00%,35810.63,7162.126,4,Q2,Apr-24,37243.0552,105999.46,Apr-24
ORD00449,T-Shirt,Clothing,23433.86,1,23433.86,17-08-2024,COD,3.8,August,2024,4686.772,21,Retail,East,23433.86,0,20.00%,23433.86,4686.772,8,Q3,Aug-24,4921.1106,18512.75,Aug-24
ORD00450,Tablet,Electronics,42946.11,4,171784.44,31-08-2024,UPI,3.2,August,2024,34356.888,24,Wholesale,East,171784.44,0,20.00%,42946.11,8589.222,8,Q3,Aug-24,41228.2656,130556.17,Aug-24
ORD00451,Sneakers,Clothing,3995.44,4,15981.76,26-05-2024,Debit Card,4,May,2024,3196.352,14,Online,West,15981.76,0,20.00%,3995.44,799.088,5,Q2,May-24,2237.4464,13744.31,May-24
ORD00452,Face Cream,Beauty,38728.75,1,38728.75,05-10-2024,Wallet,4,October,2024,7745.75,10,Retail,East,38728.75,0,20.00%,38728.75,7745.75,10,Q4,Oct-24,3872.875,34855.88,Oct-24
ORD00453,Jacket,Clothing,46205.47,3,138616.41,07-09-2024,Credit Card,2.7,September,2024,27723.282,19,Wholesale,South,138616.41,0,20.00%,46205.47,9241.094,9,Q3,Sep-24,26337.1179,112279.29,Sep-24
ORD00454,Jeans,Clothing,7631.48,3,22894.44,18-07-2024,Debit Card,3,July,2024,4578.888,26,Retail,South,22894.44,0,20.00%,7631.48,1526.296,7,Q3,Jul-24,5952.5544,16941.89,Jul-24
ORD00455,Comic Book,Books,4581.73,4,18326.92,24-05-2024,Credit Card,3.4,May,2024,3665.384,15,Wholesale,South,18326.92,0,20.00%,4581.73,916.346,5,Q2,May-24,2749.038,15577.88,May-24
ORD00456,Tablet,Electronics,9761.64,3,29284.92,27-08-2024,Wallet,2.5,August,2024,5856.984,9,Retail,West,29284.92,0,20.00%,9761.64,1952.328,8,Q3,Aug-24,2635.6428,26649.28,Aug-24
ORD00457,Hair Dryer,Beauty,1582.84,3,4748.52,10-09-2024,Debit Card,2.9,September,2024,949.704,5,Retail,East,4748.52,0,20.00%,1582.84,316.568,9,Q3,Sep-24,237.426,4511.09,Sep-24
ORD00458,Laptop,Electronics,8902.26,5,44511.3,08-01-2025,Debit Card,2.4,January,2025,8902.26,12,Online,East,44511.3,0,20.00%,8902.26,1780.452,1,Q1,Jan-25,5341.356,39169.94,Jan-25
ORD00459,Sofa Cover,Home & Kitchen,1549.63,1,1549.63,27-11-2024,COD,3,November,2024,309.926,25,Retail,North,1549.63,0,20.00%,1549.63,309.926,11,Q4,Nov-24,387.4075,1162.22,Nov-24
ORD00460,Educational Book,Books,23520.5,5,117602.5,26-04-2024,Debit Card,1.2,April,2024,23520.5,16,Wholesale,North,117602.5,0,20.00%,23520.5,4704.1,4,Q2,Apr-24,18816.4,98786.1,Apr-24
ORD00461,Face Cream,Beauty,18729.61,1,18729.61,03-04-2024,COD,1,April,2024,3745.922,16,Wholesale,East,18729.61,0,20.00%,18729.61,3745.922,4,Q2,Apr-24,2996.7376,15732.87,Apr-24
ORD00462,Self-Help Book,Books,18085.73,3,54257.19,12-07-2024,Net Banking,4.1,July,2024,10851.438,9,Online,East,54257.19,0,20.00%,18085.73,3617.146,7,Q3,Jul-24,4883.1471,49374.04,Jul-24
ORD00463,Lipstick,Beauty,29844.59,3,89533.77,28-06-2024,Credit Card,3.9,June,2024,17906.754,11,Wholesale,East,89533.77,0,20.00%,29844.59,5968.918,6,Q2,Jun-24,9848.7147,79685.06,Jun-24
ORD00464,Tablet,Electronics,12964.52,2,25929.04,23-11-2024,Wallet,2.7,November,2024,5185.808,8,Wholesale,West,25929.04,0,20.00%,12964.52,2592.904,11,Q4,Nov-24,2074.3232,23854.72,Nov-24
ORD00465,Tablet,Electronics,43431.64,5,217158.2,20-06-2024,Credit Card,4.4,June,2024,43431.64,10,Wholesale,East,217158.2,0,20.00%,43431.64,8686.328,6,Q2,Jun-24,21715.82,195442.38,Jun-24
ORD00466,Smartwatch,Electronics,31005.06,4,124020.24,22-07-2024,Net Banking,4,July,2024,24804.048,17,Retail,North,124020.24,0,20.00%,31005.06,6201.012,7,Q3,Jul-24,21083.4408,102936.8,Jul-24
ORD00467,Face Cream,Beauty,16010.24,3,48030.72,21-11-2024,Net Banking,1.6,November,2024,9606.144,24,Retail,West,48030.72,0,20.00%,16010.24,3202.048,11,Q4,Nov-24,11527.3728,36503.35,Nov-24
ORD00468,Headphones,Electronics,18451.91,5,92259.55,12-09-2024,UPI,4.9,September,2024,18451.91,19,Wholesale,East,92259.55,0,20.00%,18451.91,3690.382,9,Q3,Sep-24,17529.3145,74730.24,Sep-24
ORD00469,Smartwatch,Electronics,31793.09,4,127172.36,19-02-2024,COD,4.8,February,2024,25434.472,7,Online,North,127172.36,0,20.00%,31793.09,6358.618,2,Q1,Feb-24,8902.0652,118270.29,Feb-24
ORD00470,T-Shirt,Clothing,36666.62,4,146666.48,28-09-2024,Net Banking,2.1,September,2024,29333.296,27,Retail,West,146666.48,0,20.00%,36666.62,7333.324,9,Q3,Sep-24,39599.9496,107066.53,Sep-24
ORD00471,Smartphone,Electronics,38681.26,1,38681.26,17-07-2024,COD,2,July,2024,7736.252,12,Online,East,38681.26,0,20.00%,38681.26,7736.252,7,Q3,Jul-24,4641.7512,34039.51,Jul-24
ORD00472,Cookware Set,Home & Kitchen,29493.06,3,88479.18,24-07-2024,Credit Card,4.2,July,2024,17695.836,24,Wholesale,East,88479.18,0,20.00%,29493.06,5898.612,7,Q3,Jul-24,21235.0032,67244.18,Jul-24
ORD00473,Bedsheet,Home & Kitchen,30009.2,2,60018.4,13-06-2024,Debit Card,3,June,2024,12003.68,20,Wholesale,East,60018.4,0,20.00%,30009.2,6001.84,6,Q2,Jun-24,12003.68,48014.72,Jun-24
ORD00474,T-Shirt,Clothing,23089.32,2,46178.64,29-09-2024,Net Banking,3.1,September,2024,9235.728,17,Retail,West,46178.64,0,20.00%,23089.32,4617.864,9,Q3,Sep-24,7850.3688,38328.27,Sep-24
ORD00475,Sofa Cover,Home & Kitchen,32460.13,4,129840.52,28-04-2024,Credit Card,3.7,April,2024,25968.104,22,Wholesale,North,129840.52,0,20.00%,32460.13,6492.026,4,Q2,Apr-24,28564.9144,101275.61,Apr-24
ORD00476,Smartwatch,Electronics,29509.14,3,88527.42,15-12-2024,Net Banking,4.1,December,2024,17705.484,14,Retail,North,88527.42,0,20.00%,29509.14,5901.828,12,Q4,Dec-24,12393.8388,76133.58,Dec-24
ORD00477,Educational Book,Books,5528.69,3,16586.07,11-09-2024,Debit Card,4.2,September,2024,3317.214,23,Wholesale,South,16586.07,0,20.00%,5528.69,1105.738,9,Q3,Sep-24,3814.7961,12771.27,Sep-24
ORD00478,Fiction Novel,Books,11864.67,5,59323.35,13-09-2024,Net Banking,2.8,September,2024,11864.67,21,Wholesale,East,59323.35,0,20.00%,11864.67,2372.934,9,Q3,Sep-24,12457.9035,46865.45,Sep-24
ORD00479,Sofa Cover,Home & Kitchen,14273.74,2,28547.48,19-12-2024,Net Banking,3.8,December,2024,5709.496,28,Retail,South,28547.48,0,20.00%,14273.74,2854.748,12,Q4,Dec-24,7993.2944,20554.19,Dec-24
ORD00480,Educational Book,Books,26806.06,3,80418.18,19-07-2024,Wallet,4.3,July,2024,16083.636,23,Retail,South,80418.18,0,20.00%,26806.06,5361.212,7,Q3,Jul-24,18496.1814,61922,Jul-24
ORD00481,Jacket,Clothing,18757.07,4,75028.28,16-11-2024,UPI,4.2,November,2024,15005.656,30,Retail,North,75028.28,0,20.00%,18757.07,3751.414,11,Q4,Nov-24,22508.484,52519.8,Nov-24
ORD00482,Self-Help Book,Books,19661.09,4,78644.36,01-06-2024,Net Banking,2.5,June,2024,15728.872,27,Wholesale,West,78644.36,0,20.00%,19661.09,3932.218,6,Q2,Jun-24,21233.9772,57410.38,Jun-24
ORD00483,Self-Help Book,Books,27434.25,1,27434.25,02-03-2024,COD,3.8,March,2024,5486.85,30,Wholesale,West,27434.25,0,20.00%,27434.25,5486.85,3,Q1,Mar-24,8230.275,19203.98,Mar-24
ORD00484,Educational Book,Books,6322.42,4,25289.68,30-08-2024,UPI,4,August,2024,5057.936,9,Online,North,25289.68,0,20.00%,6322.42,1264.484,8,Q3,Aug-24,2276.0712,23013.61,Aug-24
ORD00485,Comic Book,Books,4316.82,2,8633.64,02-05-2024,Credit Card,3.6,May,2024,1726.728,30,Retail,West,8633.64,0,20.00%,4316.82,863.364,5,Q2,May-24,2590.092,6043.55,May-24
ORD00486,Dress,Clothing,45426.39,4,181705.56,31-10-2024,Net Banking,2.8,October,2024,36341.112,25,Wholesale,South,181705.56,0,20.00%,45426.39,9085.278,10,Q4,Oct-24,45426.39,136279.17,Oct-24
ORD00487,Laptop,Electronics,14971.45,3,44914.35,02-06-2024,UPI,4.5,June,2024,8982.87,27,Wholesale,East,44914.35,0,20.00%,14971.45,2994.29,6,Q2,Jun-24,12126.8745,32787.48,Jun-24
ORD00488,Bedsheet,Home & Kitchen,12245.12,2,24490.24,27-08-2024,COD,4.5,August,2024,4898.048,13,Retail,North,24490.24,0,20.00%,12245.12,2449.024,8,Q3,Aug-24,3183.7312,21306.51,Aug-24
ORD00489,Cookbook,Books,48405.89,4,193623.56,31-03-2024,Wallet,4.9,March,2024,38724.712,16,Online,East,193623.56,0,20.00%,48405.89,9681.178,3,Q1,Mar-24,30979.7696,162643.79,Mar-24
